,Unnamed: 0,Date,Company,y
18255,85,2017-05-03,BCH,0
18256,84,2017-05-04,BCH,1
18257,83,2017-05-05,BCH,1
18258,82,2017-05-08,BCH,0
18259,81,2017-05-09,BCH,1
18260,80,2017-05-10,BCH,1
18261,79,2017-05-11,BCH,0
18262,78,2017-05-12,BCH,1
18263,77,2017-05-15,BCH,1
18264,76,2017-05-16,BCH,1
18265,75,2017-05-17,BCH,0
18266,74,2017-05-18,BCH,1
18267,73,2017-05-19,BCH,1
18268,72,2017-05-22,BCH,0
18269,71,2017-05-23,BCH,0
18270,70,2017-05-24,BCH,1
18271,69,2017-05-25,BCH,0
18272,68,2017-05-26,BCH,1
18273,67,2017-05-30,BCH,0
18274,66,2017-05-31,BCH,0
18275,65,2017-06-01,BCH,1
18276,64,2017-06-02,BCH,0
18277,63,2017-06-05,BCH,0
18278,62,2017-06-06,BCH,1
18279,61,2017-06-07,BCH,0
18280,60,2017-06-08,BCH,1
18281,59,2017-06-09,BCH,0
18282,58,2017-06-12,BCH,1
18283,57,2017-06-13,BCH,1
18284,56,2017-06-14,BCH,1
18285,55,2017-06-15,BCH,0
18286,54,2017-06-16,BCH,1
18287,53,2017-06-19,BCH,0
18288,52,2017-06-20,BCH,0
18289,51,2017-06-21,BCH,1
18290,50,2017-06-22,BCH,1
18291,49,2017-06-23,BCH,1
18292,48,2017-06-26,BCH,0
18293,47,2017-06-27,BCH,0
18294,46,2017-06-28,BCH,0
18295,45,2017-06-29,BCH,1
18296,44,2017-06-30,BCH,1
18297,43,2017-07-03,BCH,0
18298,42,2017-07-05,BCH,1
18299,41,2017-07-06,BCH,0
18300,40,2017-07-07,BCH,1
18301,39,2017-07-10,BCH,1
18302,38,2017-07-11,BCH,0
18303,37,2017-07-12,BCH,1
18304,36,2017-07-13,BCH,0
18305,35,2017-07-14,BCH,1
18306,34,2017-07-17,BCH,0
18307,33,2017-07-18,BCH,1
18308,32,2017-07-19,BCH,0
18309,31,2017-07-20,BCH,0
18310,30,2017-07-21,BCH,1
18311,29,2017-07-24,BCH,1
18312,28,2017-07-25,BCH,0
18313,27,2017-07-26,BCH,1
18314,26,2017-07-27,BCH,0
18315,25,2017-07-28,BCH,0
18316,24,2017-07-31,BCH,1
18317,23,2017-08-01,BCH,0
18318,22,2017-08-02,BCH,0
18319,21,2017-08-03,BCH,0
18320,20,2017-08-04,BCH,1
18321,19,2017-08-07,BCH,0
18322,18,2017-08-08,BCH,1
18323,17,2017-08-09,BCH,0
18324,16,2017-08-10,BCH,0
18325,15,2017-08-11,BCH,1
18326,14,2017-08-14,BCH,0
18327,13,2017-08-15,BCH,0
18328,12,2017-08-16,BCH,0
18329,11,2017-08-17,BCH,0
18330,10,2017-08-18,BCH,1
18331,9,2017-08-21,BCH,0
18332,8,2017-08-22,BCH,0
18333,7,2017-08-23,BCH,1
18334,6,2017-08-24,BCH,0
18335,5,2017-08-25,BCH,0
18336,4,2017-08-28,BCH,0
18337,3,2017-08-29,BCH,1
18338,2,2017-08-30,BCH,0
18339,1,2017-08-31,BCH,1
18340,0,2017-09-01,BCH,1
18341,1256,2012-09-05,-,-
18342,1255,2012-09-06,AMGN,1
18343,1254,2012-09-07,AMGN,0
18344,1253,2012-09-10,AMGN,1
18345,1252,2012-09-11,AMGN,0
18346,1251,2012-09-12,AMGN,0
18347,1250,2012-09-13,AMGN,1
18348,1249,2012-09-14,AMGN,0
18349,1248,2012-09-17,AMGN,1
18350,1247,2012-09-18,AMGN,0
18351,1246,2012-09-19,AMGN,0
18352,1245,2012-09-20,AMGN,1
18353,1244,2012-09-21,AMGN,0
18354,1243,2012-09-24,AMGN,1
18355,1242,2012-09-25,AMGN,1
18356,1241,2012-09-26,AMGN,0
18357,1240,2012-09-27,AMGN,1
18358,1239,2012-09-28,AMGN,0
18359,1238,2012-10-01,AMGN,1
18360,1237,2012-10-02,AMGN,1
18361,1236,2012-10-03,AMGN,0
18362,1235,2012-10-04,AMGN,0
18363,1234,2012-10-05,AMGN,1
18364,1233,2012-10-08,AMGN,0
18365,1232,2012-10-09,AMGN,1
18366,1231,2012-10-10,AMGN,0
18367,1230,2012-10-11,AMGN,1
18368,1229,2012-10-12,AMGN,0
18369,1228,2012-10-15,AMGN,1
18370,1227,2012-10-16,AMGN,0
18371,1226,2012-10-17,AMGN,0
18372,1225,2012-10-18,AMGN,0
18373,1224,2012-10-19,AMGN,0
18374,1223,2012-10-22,AMGN,1
18375,1222,2012-10-23,AMGN,0
18376,1221,2012-10-24,AMGN,1
18377,1220,2012-10-25,AMGN,1
18378,1219,2012-10-26,AMGN,0
18379,1218,2012-10-31,AMGN,0
18380,1217,2012-11-01,AMGN,1
18381,1216,2012-11-02,AMGN,0
18382,1215,2012-11-05,AMGN,1
18383,1214,2012-11-06,AMGN,1
18384,1213,2012-11-07,AMGN,0
18385,1212,2012-11-08,AMGN,1
18386,1211,2012-11-09,AMGN,1
18387,1210,2012-11-12,AMGN,0
18388,1209,2012-11-13,AMGN,1
18389,1208,2012-11-14,AMGN,0
18390,1207,2012-11-15,AMGN,1
18391,1206,2012-11-16,AMGN,1
18392,1205,2012-11-19,AMGN,1
18393,1204,2012-11-20,AMGN,1
18394,1203,2012-11-21,AMGN,0
18395,1202,2012-11-23,AMGN,1
18396,1201,2012-11-26,AMGN,0
18397,1200,2012-11-27,AMGN,0
18398,1199,2012-11-28,AMGN,1
18399,1198,2012-11-29,AMGN,1
18400,1197,2012-11-30,AMGN,0
18401,1196,2012-12-03,AMGN,0
18402,1195,2012-12-04,AMGN,1
18403,1194,2012-12-05,AMGN,1
18404,1193,2012-12-06,AMGN,0
18405,1192,2012-12-07,AMGN,1
18406,1191,2012-12-10,AMGN,1
18407,1190,2012-12-11,AMGN,0
18408,1189,2012-12-12,AMGN,1
18409,1188,2012-12-13,AMGN,0
18410,1187,2012-12-14,AMGN,1
18411,1186,2012-12-17,AMGN,1
18412,1185,2012-12-18,AMGN,0
18413,1184,2012-12-19,AMGN,0
18414,1183,2012-12-20,AMGN,1
18415,1182,2012-12-21,AMGN,0
18416,1181,2012-12-24,AMGN,1
18417,1180,2012-12-26,AMGN,0
18418,1179,2012-12-27,AMGN,0
18419,1178,2012-12-28,AMGN,0
18420,1177,2012-12-31,AMGN,1
18421,1176,2013-01-02,AMGN,1
18422,1175,2013-01-03,AMGN,0
18423,1174,2013-01-04,AMGN,1
18424,1173,2013-01-07,AMGN,0
18425,1172,2013-01-08,AMGN,1
18426,1171,2013-01-09,AMGN,1
18427,1170,2013-01-10,AMGN,0
18428,1169,2013-01-11,AMGN,1
18429,1168,2013-01-14,AMGN,1
18430,1167,2013-01-15,AMGN,0
18431,1166,2013-01-16,AMGN,1
18432,1165,2013-01-17,AMGN,1
18433,1164,2013-01-18,AMGN,0
18434,1163,2013-01-22,AMGN,1
18435,1162,2013-01-23,AMGN,0
18436,1161,2013-01-24,AMGN,0
18437,1160,2013-01-25,AMGN,1
18438,1159,2013-01-28,AMGN,1
18439,1158,2013-01-29,AMGN,0
18440,1157,2013-01-30,AMGN,0
18441,1156,2013-01-31,AMGN,1
18442,1155,2013-02-01,AMGN,1
18443,1154,2013-02-04,AMGN,0
18444,1153,2013-02-05,AMGN,1
18445,1152,2013-02-06,AMGN,0
18446,1151,2013-02-07,AMGN,0
18447,1150,2013-02-08,AMGN,1
18448,1149,2013-02-11,AMGN,0
18449,1148,2013-02-12,AMGN,1
18450,1147,2013-02-13,AMGN,1
18451,1146,2013-02-14,AMGN,0
18452,1145,2013-02-15,AMGN,0
18453,1144,2013-02-19,AMGN,1
18454,1143,2013-02-20,AMGN,0
18455,1142,2013-02-21,AMGN,0
18456,1141,2013-02-22,AMGN,1
18457,1140,2013-02-25,AMGN,1
18458,1139,2013-02-26,AMGN,0
18459,1138,2013-02-27,AMGN,1
18460,1137,2013-02-28,AMGN,0
18461,1136,2013-03-01,AMGN,1
18462,1135,2013-03-04,AMGN,0
18463,1134,2013-03-05,AMGN,1
18464,1133,2013-03-06,AMGN,0
18465,1132,2013-03-07,AMGN,0
18466,1131,2013-03-08,AMGN,1
18467,1130,2013-03-11,AMGN,0
18468,1129,2013-03-12,AMGN,1
18469,1128,2013-03-13,AMGN,0
18470,1127,2013-03-14,AMGN,1
18471,1126,2013-03-15,AMGN,0
18472,1125,2013-03-18,AMGN,0
18473,1124,2013-03-19,AMGN,1
18474,1123,2013-03-20,AMGN,0
18475,1122,2013-03-21,AMGN,0
18476,1121,2013-03-22,AMGN,1
18477,1120,2013-03-25,AMGN,0
18478,1119,2013-03-26,AMGN,1
18479,1118,2013-03-27,AMGN,0
18480,1117,2013-03-28,AMGN,1
18481,1116,2013-04-01,AMGN,0
18482,1115,2013-04-02,AMGN,1
18483,1114,2013-04-03,AMGN,0
18484,1113,2013-04-04,AMGN,1
18485,1112,2013-04-05,AMGN,0
18486,1111,2013-04-08,AMGN,1
18487,1110,2013-04-09,AMGN,0
18488,1109,2013-04-10,AMGN,1
18489,1108,2013-04-11,AMGN,0
18490,1107,2013-04-12,AMGN,1
18491,1106,2013-04-15,AMGN,0
18492,1105,2013-04-16,AMGN,1
18493,1104,2013-04-17,AMGN,0
18494,1103,2013-04-18,AMGN,0
18495,1102,2013-04-19,AMGN,1
18496,1101,2013-04-22,AMGN,0
18497,1100,2013-04-23,AMGN,0
18498,1099,2013-04-24,AMGN,0
18499,1098,2013-04-25,AMGN,1
18500,1097,2013-04-26,AMGN,0
18501,1096,2013-04-29,AMGN,0
18502,1095,2013-04-30,AMGN,0
18503,1094,2013-05-01,AMGN,1
18504,1093,2013-05-02,AMGN,1
18505,1092,2013-05-03,AMGN,0
18506,1091,2013-05-06,AMGN,0
18507,1090,2013-05-07,AMGN,1
18508,1089,2013-05-08,AMGN,1
18509,1088,2013-05-09,AMGN,0
18510,1087,2013-05-10,AMGN,1
18511,1086,2013-05-13,AMGN,0
18512,1085,2013-05-14,AMGN,1
18513,1084,2013-05-15,AMGN,0
18514,1083,2013-05-16,AMGN,0
18515,1082,2013-05-17,AMGN,1
18516,1081,2013-05-20,AMGN,0
18517,1080,2013-05-21,AMGN,1
18518,1079,2013-05-22,AMGN,0
18519,1078,2013-05-23,AMGN,1
18520,1077,2013-05-24,AMGN,0
18521,1076,2013-05-28,AMGN,1
18522,1075,2013-05-29,AMGN,0
18523,1074,2013-05-30,AMGN,1
18524,1073,2013-05-31,AMGN,0
18525,1072,2013-06-03,AMGN,1
18526,1071,2013-06-04,AMGN,0
18527,1070,2013-06-05,AMGN,0
18528,1069,2013-06-06,AMGN,1
18529,1068,2013-06-07,AMGN,0
18530,1067,2013-06-10,AMGN,0
18531,1066,2013-06-11,AMGN,1
18532,1065,2013-06-12,AMGN,0
18533,1064,2013-06-13,AMGN,1
18534,1063,2013-06-14,AMGN,0
18535,1062,2013-06-17,AMGN,1
18536,1061,2013-06-18,AMGN,1
18537,1060,2013-06-19,AMGN,0
18538,1059,2013-06-20,AMGN,0
18539,1058,2013-06-21,AMGN,1
18540,1057,2013-06-24,AMGN,0
18541,1056,2013-06-25,AMGN,1
18542,1055,2013-06-26,AMGN,1
18543,1054,2013-06-27,AMGN,0
18544,1053,2013-06-28,AMGN,1
18545,1052,2013-07-01,AMGN,0
18546,1051,2013-07-02,AMGN,0
18547,1050,2013-07-03,AMGN,1
18548,1049,2013-07-05,AMGN,1
18549,1048,2013-07-08,AMGN,0
18550,1047,2013-07-09,AMGN,0
18551,1046,2013-07-10,AMGN,1
18552,1045,2013-07-11,AMGN,0
18553,1044,2013-07-12,AMGN,0
18554,1043,2013-07-15,AMGN,0
18555,1042,2013-07-16,AMGN,0
18556,1041,2013-07-17,AMGN,1
18557,1040,2013-07-18,AMGN,1
18558,1039,2013-07-19,AMGN,1
18559,1038,2013-07-22,AMGN,0
18560,1037,2013-07-23,AMGN,0
18561,1036,2013-07-24,AMGN,1
18562,1035,2013-07-25,AMGN,1
18563,1034,2013-07-26,AMGN,0
18564,1033,2013-07-29,AMGN,0
18565,1032,2013-07-30,AMGN,1
18566,1031,2013-07-31,AMGN,0
18567,1030,2013-08-01,AMGN,1
18568,1029,2013-08-02,AMGN,0
18569,1028,2013-08-05,AMGN,0
18570,1027,2013-08-06,AMGN,0
18571,1026,2013-08-07,AMGN,1
18572,1025,2013-08-08,AMGN,0
18573,1024,2013-08-09,AMGN,1
18574,1023,2013-08-12,AMGN,0
18575,1022,2013-08-13,AMGN,1
18576,1021,2013-08-14,AMGN,0
18577,1020,2013-08-15,AMGN,0
18578,1019,2013-08-16,AMGN,1
18579,1018,2013-08-19,AMGN,1
18580,1017,2013-08-20,AMGN,1
18581,1016,2013-08-21,AMGN,0
18582,1015,2013-08-22,AMGN,1
18583,1014,2013-08-23,AMGN,0
18584,1013,2013-08-26,AMGN,1
18585,1012,2013-08-27,AMGN,0
18586,1011,2013-08-28,AMGN,1
18587,1010,2013-08-29,AMGN,0
18588,1009,2013-08-30,AMGN,1
18589,1008,2013-09-03,AMGN,1
18590,1007,2013-09-04,AMGN,0
18591,1006,2013-09-05,AMGN,0
18592,1005,2013-09-06,AMGN,0
18593,1004,2013-09-09,AMGN,1
18594,1003,2013-09-10,AMGN,0
18595,1002,2013-09-11,AMGN,1
18596,1001,2013-09-12,AMGN,1
18597,1000,2013-09-13,AMGN,1
18598,999,2013-09-16,AMGN,1
18599,998,2013-09-17,AMGN,0
18600,997,2013-09-18,AMGN,1
18601,996,2013-09-19,AMGN,0
18602,995,2013-09-20,AMGN,1
18603,994,2013-09-23,AMGN,0
18604,993,2013-09-24,AMGN,1
18605,992,2013-09-25,AMGN,0
18606,991,2013-09-26,AMGN,1
18607,990,2013-09-27,AMGN,0
18608,989,2013-09-30,AMGN,0
18609,988,2013-10-01,AMGN,1
18610,987,2013-10-02,AMGN,0
18611,986,2013-10-03,AMGN,0
18612,985,2013-10-04,AMGN,1
18613,984,2013-10-07,AMGN,0
18614,983,2013-10-08,AMGN,1
18615,982,2013-10-09,AMGN,1
18616,981,2013-10-10,AMGN,1
18617,980,2013-10-11,AMGN,0
18618,979,2013-10-14,AMGN,0
18619,978,2013-10-15,AMGN,0
18620,977,2013-10-16,AMGN,1
18621,976,2013-10-17,AMGN,0
18622,975,2013-10-18,AMGN,0
18623,974,2013-10-21,AMGN,0
18624,973,2013-10-22,AMGN,1
18625,972,2013-10-23,AMGN,0
18626,971,2013-10-24,AMGN,1
18627,970,2013-10-25,AMGN,0
18628,969,2013-10-28,AMGN,1
18629,968,2013-10-29,AMGN,0
18630,967,2013-10-30,AMGN,0
18631,966,2013-10-31,AMGN,1
18632,965,2013-11-01,AMGN,1
18633,964,2013-11-04,AMGN,0
18634,963,2013-11-05,AMGN,0
18635,962,2013-11-06,AMGN,1
18636,961,2013-11-07,AMGN,0
18637,960,2013-11-08,AMGN,1
18638,959,2013-11-11,AMGN,0
18639,958,2013-11-12,AMGN,1
18640,957,2013-11-13,AMGN,1
18641,956,2013-11-14,AMGN,1
18642,955,2013-11-15,AMGN,0
18643,954,2013-11-18,AMGN,1
18644,953,2013-11-19,AMGN,0
18645,952,2013-11-20,AMGN,1
18646,951,2013-11-21,AMGN,0
18647,950,2013-11-22,AMGN,1
18648,949,2013-11-25,AMGN,1
18649,948,2013-11-26,AMGN,0
18650,947,2013-11-27,AMGN,1
18651,946,2013-11-29,AMGN,1
18652,945,2013-12-02,AMGN,1
18653,944,2013-12-03,AMGN,0
18654,943,2013-12-04,AMGN,1
18655,942,2013-12-05,AMGN,1
18656,941,2013-12-06,AMGN,1
18657,940,2013-12-09,AMGN,0
18658,939,2013-12-10,AMGN,1
18659,938,2013-12-11,AMGN,0
18660,937,2013-12-12,AMGN,1
18661,936,2013-12-13,AMGN,1
18662,935,2013-12-16,AMGN,1
18663,934,2013-12-17,AMGN,0
18664,933,2013-12-18,AMGN,1
18665,932,2013-12-19,AMGN,0
18666,931,2013-12-20,AMGN,1
18667,930,2013-12-23,AMGN,0
18668,929,2013-12-24,AMGN,0
18669,928,2013-12-26,AMGN,1
18670,927,2013-12-27,AMGN,0
18671,926,2013-12-30,AMGN,0
18672,925,2013-12-31,AMGN,0
18673,924,2014-01-02,AMGN,1
18674,923,2014-01-03,AMGN,0
18675,922,2014-01-06,AMGN,1
18676,921,2014-01-07,AMGN,1
18677,920,2014-01-08,AMGN,0
18678,919,2014-01-09,AMGN,1
18679,918,2014-01-10,AMGN,0
18680,917,2014-01-13,AMGN,0
18681,916,2014-01-14,AMGN,1
18682,915,2014-01-15,AMGN,0
18683,914,2014-01-16,AMGN,0
18684,913,2014-01-17,AMGN,0
18685,912,2014-01-21,AMGN,0
18686,911,2014-01-22,AMGN,1
18687,910,2014-01-23,AMGN,0
18688,909,2014-01-24,AMGN,0
18689,908,2014-01-27,AMGN,1
18690,907,2014-01-28,AMGN,1
18691,906,2014-01-29,AMGN,0
18692,905,2014-01-30,AMGN,1
18693,904,2014-01-31,AMGN,0
18694,903,2014-02-03,AMGN,0
18695,902,2014-02-04,AMGN,1
18696,901,2014-02-05,AMGN,1
18697,900,2014-02-06,AMGN,1
18698,899,2014-02-07,AMGN,1
18699,898,2014-02-10,AMGN,0
18700,897,2014-02-11,AMGN,1
18701,896,2014-02-12,AMGN,0
18702,895,2014-02-13,AMGN,1
18703,894,2014-02-14,AMGN,0
18704,893,2014-02-18,AMGN,1
18705,892,2014-02-19,AMGN,0
18706,891,2014-02-20,AMGN,1
18707,890,2014-02-21,AMGN,1
18708,889,2014-02-24,AMGN,1
18709,888,2014-02-25,AMGN,0
18710,887,2014-02-26,AMGN,0
18711,886,2014-02-27,AMGN,1
18712,885,2014-02-28,AMGN,0
18713,884,2014-03-03,AMGN,0
18714,883,2014-03-04,AMGN,1
18715,882,2014-03-05,AMGN,0
18716,881,2014-03-06,AMGN,0
18717,880,2014-03-07,AMGN,1
18718,879,2014-03-10,AMGN,1
18719,878,2014-03-11,AMGN,0
18720,877,2014-03-12,AMGN,1
18721,876,2014-03-13,AMGN,0
18722,875,2014-03-14,AMGN,1
18723,874,2014-03-17,AMGN,1
18724,873,2014-03-18,AMGN,1
18725,872,2014-03-19,AMGN,0
18726,871,2014-03-20,AMGN,1
18727,870,2014-03-21,AMGN,0
18728,869,2014-03-24,AMGN,1
18729,868,2014-03-25,AMGN,1
18730,867,2014-03-26,AMGN,1
18731,866,2014-03-27,AMGN,1
18732,865,2014-03-28,AMGN,0
18733,864,2014-03-31,AMGN,1
18734,863,2014-04-01,AMGN,0
18735,862,2014-04-02,AMGN,0
18736,861,2014-04-03,AMGN,0
18737,860,2014-04-04,AMGN,0
18738,859,2014-04-07,AMGN,1
18739,858,2014-04-08,AMGN,0
18740,857,2014-04-09,AMGN,1
18741,856,2014-04-10,AMGN,0
18742,855,2014-04-11,AMGN,1
18743,854,2014-04-14,AMGN,1
18744,853,2014-04-15,AMGN,1
18745,852,2014-04-16,AMGN,0
18746,851,2014-04-17,AMGN,0
18747,850,2014-04-21,AMGN,1
18748,849,2014-04-22,AMGN,1
18749,848,2014-04-23,AMGN,0
18750,847,2014-04-24,AMGN,1
18751,846,2014-04-25,AMGN,0
18752,845,2014-04-28,AMGN,1
18753,844,2014-04-29,AMGN,1
18754,843,2014-04-30,AMGN,0
18755,842,2014-05-01,AMGN,1
18756,841,2014-05-02,AMGN,0
18757,840,2014-05-05,AMGN,1
18758,839,2014-05-06,AMGN,0
18759,838,2014-05-07,AMGN,1
18760,837,2014-05-08,AMGN,0
18761,836,2014-05-09,AMGN,1
18762,835,2014-05-12,AMGN,0
18763,834,2014-05-13,AMGN,0
18764,833,2014-05-14,AMGN,1
18765,832,2014-05-15,AMGN,0
18766,831,2014-05-16,AMGN,1
18767,830,2014-05-19,AMGN,0
18768,829,2014-05-20,AMGN,0
18769,828,2014-05-21,AMGN,1
18770,827,2014-05-22,AMGN,1
18771,826,2014-05-23,AMGN,0
18772,825,2014-05-27,AMGN,1
18773,824,2014-05-28,AMGN,0
18774,823,2014-05-29,AMGN,1
18775,822,2014-05-30,AMGN,0
18776,821,2014-06-02,AMGN,1
18777,820,2014-06-03,AMGN,1
18778,819,2014-06-04,AMGN,1
18779,818,2014-06-05,AMGN,0
18780,817,2014-06-06,AMGN,1
18781,816,2014-06-09,AMGN,0
18782,815,2014-06-10,AMGN,1
18783,814,2014-06-11,AMGN,0
18784,813,2014-06-12,AMGN,1
18785,812,2014-06-13,AMGN,0
18786,811,2014-06-16,AMGN,1
18787,810,2014-06-17,AMGN,0
18788,809,2014-06-18,AMGN,1
18789,808,2014-06-19,AMGN,0
18790,807,2014-06-20,AMGN,1
18791,806,2014-06-23,AMGN,0
18792,805,2014-06-24,AMGN,1
18793,804,2014-06-25,AMGN,1
18794,803,2014-06-26,AMGN,0
18795,802,2014-06-27,AMGN,0
18796,801,2014-06-30,AMGN,1
18797,800,2014-07-01,AMGN,1
18798,799,2014-07-02,AMGN,0
18799,798,2014-07-03,AMGN,1
18800,797,2014-07-07,AMGN,0
18801,796,2014-07-08,AMGN,1
18802,795,2014-07-09,AMGN,0
18803,794,2014-07-10,AMGN,0
18804,793,2014-07-11,AMGN,1
18805,792,2014-07-14,AMGN,0
18806,791,2014-07-15,AMGN,0
18807,790,2014-07-16,AMGN,1
18808,789,2014-07-17,AMGN,0
18809,788,2014-07-18,AMGN,1
18810,787,2014-07-21,AMGN,0
18811,786,2014-07-22,AMGN,1
18812,785,2014-07-23,AMGN,0
18813,784,2014-07-24,AMGN,0
18814,783,2014-07-25,AMGN,1
18815,782,2014-07-28,AMGN,0
18816,781,2014-07-29,AMGN,1
18817,780,2014-07-30,AMGN,1
18818,779,2014-07-31,AMGN,0
18819,778,2014-08-01,AMGN,1
18820,777,2014-08-04,AMGN,1
18821,776,2014-08-05,AMGN,0
18822,775,2014-08-06,AMGN,0
18823,774,2014-08-07,AMGN,0
18824,773,2014-08-08,AMGN,1
18825,772,2014-08-11,AMGN,0
18826,771,2014-08-12,AMGN,0
18827,770,2014-08-13,AMGN,1
18828,769,2014-08-14,AMGN,1
18829,768,2014-08-15,AMGN,0
18830,767,2014-08-18,AMGN,0
18831,766,2014-08-19,AMGN,0
18832,765,2014-08-20,AMGN,0
18833,764,2014-08-21,AMGN,1
18834,763,2014-08-22,AMGN,1
18835,762,2014-08-25,AMGN,1
18836,761,2014-08-26,AMGN,1
18837,760,2014-08-27,AMGN,0
18838,759,2014-08-28,AMGN,1
18839,758,2014-08-29,AMGN,0
18840,757,2014-09-02,AMGN,0
18841,756,2014-09-03,AMGN,1
18842,755,2014-09-04,AMGN,0
18843,754,2014-09-05,AMGN,1
18844,753,2014-09-08,AMGN,1
18845,752,2014-09-09,AMGN,0
18846,751,2014-09-10,AMGN,1
18847,750,2014-09-11,AMGN,0
18848,749,2014-09-12,AMGN,0
18849,748,2014-09-15,AMGN,1
18850,747,2014-09-16,AMGN,1
18851,746,2014-09-17,AMGN,1
18852,745,2014-09-18,AMGN,0
18853,744,2014-09-19,AMGN,1
18854,743,2014-09-22,AMGN,0
18855,742,2014-09-23,AMGN,1
18856,741,2014-09-24,AMGN,1
18857,740,2014-09-25,AMGN,0
18858,739,2014-09-26,AMGN,1
18859,738,2014-09-29,AMGN,0
18860,737,2014-09-30,AMGN,1
18861,736,2014-10-01,AMGN,0
18862,735,2014-10-02,AMGN,1
18863,734,2014-10-03,AMGN,1
18864,733,2014-10-06,AMGN,0
18865,732,2014-10-07,AMGN,0
18866,731,2014-10-08,AMGN,1
18867,730,2014-10-09,AMGN,0
18868,729,2014-10-10,AMGN,1
18869,728,2014-10-13,AMGN,0
18870,727,2014-10-14,AMGN,1
18871,726,2014-10-15,AMGN,1
18872,725,2014-10-16,AMGN,1
18873,724,2014-10-17,AMGN,1
18874,723,2014-10-20,AMGN,1
18875,722,2014-10-21,AMGN,1
18876,721,2014-10-22,AMGN,0
18877,720,2014-10-23,AMGN,1
18878,719,2014-10-24,AMGN,0
18879,718,2014-10-27,AMGN,1
18880,717,2014-10-28,AMGN,1
18881,716,2014-10-29,AMGN,0
18882,715,2014-10-30,AMGN,1
18883,714,2014-10-31,AMGN,0
18884,713,2014-11-03,AMGN,0
18885,712,2014-11-04,AMGN,0
18886,711,2014-11-05,AMGN,0
18887,710,2014-11-06,AMGN,1
18888,709,2014-11-07,AMGN,0
18889,708,2014-11-10,AMGN,1
18890,707,2014-11-11,AMGN,0
18891,706,2014-11-12,AMGN,1
18892,705,2014-11-13,AMGN,0
18893,704,2014-11-14,AMGN,0
18894,703,2014-11-17,AMGN,1
18895,702,2014-11-18,AMGN,1
18896,701,2014-11-19,AMGN,0
18897,700,2014-11-20,AMGN,0
18898,699,2014-11-21,AMGN,1
18899,698,2014-11-24,AMGN,1
18900,697,2014-11-25,AMGN,0
18901,696,2014-11-26,AMGN,1
18902,695,2014-11-28,AMGN,0
18903,694,2014-12-01,AMGN,1
18904,693,2014-12-02,AMGN,1
18905,692,2014-12-03,AMGN,0
18906,691,2014-12-04,AMGN,0
18907,690,2014-12-05,AMGN,1
18908,689,2014-12-08,AMGN,0
18909,688,2014-12-09,AMGN,0
18910,687,2014-12-10,AMGN,0
18911,686,2014-12-11,AMGN,1
18912,685,2014-12-12,AMGN,0
18913,684,2014-12-15,AMGN,0
18914,683,2014-12-16,AMGN,1
18915,682,2014-12-17,AMGN,1
18916,681,2014-12-18,AMGN,1
18917,680,2014-12-19,AMGN,0
18918,679,2014-12-22,AMGN,0
18919,678,2014-12-23,AMGN,0
18920,677,2014-12-24,AMGN,1
18921,676,2014-12-26,AMGN,0
18922,675,2014-12-29,AMGN,0
18923,674,2014-12-30,AMGN,0
18924,673,2014-12-31,AMGN,1
18925,672,2015-01-02,AMGN,1
18926,671,2015-01-05,AMGN,0
18927,670,2015-01-06,AMGN,0
18928,669,2015-01-07,AMGN,1
18929,668,2015-01-08,AMGN,0
18930,667,2015-01-09,AMGN,0
18931,666,2015-01-12,AMGN,1
18932,665,2015-01-13,AMGN,0
18933,664,2015-01-14,AMGN,1
18934,663,2015-01-15,AMGN,0
18935,662,2015-01-16,AMGN,1
18936,661,2015-01-20,AMGN,0
18937,660,2015-01-21,AMGN,1
18938,659,2015-01-22,AMGN,1
18939,658,2015-01-23,AMGN,0
18940,657,2015-01-26,AMGN,0
18941,656,2015-01-27,AMGN,0
18942,655,2015-01-28,AMGN,0
18943,654,2015-01-29,AMGN,1
18944,653,2015-01-30,AMGN,0
18945,652,2015-02-02,AMGN,1
18946,651,2015-02-03,AMGN,0
18947,650,2015-02-04,AMGN,0
18948,649,2015-02-05,AMGN,1
18949,648,2015-02-06,AMGN,0
18950,647,2015-02-09,AMGN,1
18951,646,2015-02-10,AMGN,1
18952,645,2015-02-11,AMGN,0
18953,644,2015-02-12,AMGN,0
18954,643,2015-02-13,AMGN,1
18955,642,2015-02-17,AMGN,1
18956,641,2015-02-18,AMGN,1
18957,640,2015-02-19,AMGN,0
18958,639,2015-02-20,AMGN,1
18959,638,2015-02-23,AMGN,0
18960,637,2015-02-24,AMGN,0
18961,636,2015-02-25,AMGN,1
18962,635,2015-02-26,AMGN,1
18963,634,2015-02-27,AMGN,0
18964,633,2015-03-02,AMGN,1
18965,632,2015-03-03,AMGN,0
18966,631,2015-03-04,AMGN,1
18967,630,2015-03-05,AMGN,0
18968,629,2015-03-06,AMGN,0
18969,628,2015-03-09,AMGN,1
18970,627,2015-03-10,AMGN,0
18971,626,2015-03-11,AMGN,1
18972,625,2015-03-12,AMGN,1
18973,624,2015-03-13,AMGN,0
18974,623,2015-03-16,AMGN,1
18975,622,2015-03-17,AMGN,0
18976,621,2015-03-18,AMGN,1
18977,620,2015-03-19,AMGN,0
18978,619,2015-03-20,AMGN,0
18979,618,2015-03-23,AMGN,0
18980,617,2015-03-24,AMGN,1
18981,616,2015-03-25,AMGN,0
